ID	TCGA-D5-6534-01A	TCGA-AZ-5403-01A	TCGA-CM-6679-01A	TCGA-DT-5265-01A	TCGA-F4-6805-01A	TCGA-QG-A5YX-01A	TCGA-G4-6586-01A	TCGA-D5-6541-01A	TCGA-DM-A1D4-01A	TCGA-CM-5860-01A	TCGA-T9-A92H-01A	TCGA-CM-4752-01A	TCGA-DY-A0XA-01A	TCGA-AY-6197-01A	TCGA-EI-6882-01A	TCGA-AZ-6601-01A	TCGA-EI-6507-01A	TCGA-DC-6682-01A	TCGA-CL-5918-01A	TCGA-G4-6295-01A	TCGA-DM-A1DB-01A	TCGA-G4-6626-01A	TCGA-AF-A56K-01A	TCGA-D5-6924-01A	TCGA-F5-6465-01A	TCGA-F5-6811-01A	TCGA-EI-6883-01A	TCGA-EI-6506-01A	TCGA-EI-6514-01A	TCGA-AG-4022-01A	TCGA-A6-3810-01A	TCGA-A6-6782-01A	TCGA-DY-A1DC-01A	TCGA-CA-5797-01A	TCGA-CM-6169-01A	TCGA-AG-3592-01A	TCGA-G4-6625-01A	TCGA-NH-A8F7-01A	TCGA-A6-2675-01A	TCGA-AU-3779-01A	TCGA-AF-A56N-01A	TCGA-AA-3496-01A	TCGA-AA-3697-01A	TCGA-CA-6719-01A	TCGA-CA-5256-01A	TCGA-CM-6165-01A
RP11-43F13.3	13.05977754	10.90673312	12.84948335	12.4759513	12.53837039	8.5854679	11.80182909	13.02751573	10.41487735	12.2702831	12.89706537	11.74319493	10.05314524	11.37302155	12.24320673	7.973283407	12.10586315	12.30835729	13.14523214	10.4186521	11.32357292	10.89400597	12.08444753	12.33601666	13.18664201	13.15435455	11.80950455	11.96598947	12.2822763	13.66269167	13.50097642	12.56640325	11.47494011	10.7909851	12.45321172	11.76761884	11.73222181	11.62503537	12.4700268	13.47455993	14.40577666	10.52715084	11.73594635	13.63885584	12.57943247	12.09382028
RP11-927P21.2	10.32211401	0	11.07133844	0	10.04662703	10.63407038	9.739091858	0	10.59174119	0	0	0	9.882378591	9.618414176	11.07264167	9.605801323	9.656279454	0	11.61202632	0	11.63795204	9.724017086	11.67657945	10.2728819	9.432676459	12.09050489	12.75767237	11.754467	9.750155354	0	11.86276941	9.649791081	0	0	0	10.27550389	0	12.3867963	9.978337854	9.942392669	9.560224146	10.57857155	12.52418883	0	0	12.19416267
ASS1P7	0	8.714936384	0	0	8.917788144	10.08898974	9.608791375	0	10.04667297	0	9.546782626	12.24902766	9.752063004	8.490135158	0	10.05980313	8.527943974	0	0	0	7.928012584	0	8.549533974	0	0	0	10.45810473	8.306225999	8.62168611	0	11.07621965	0	9.812071188	8.393533744	0	9.730540912	8.597627722	0	8.849577517	8.813675192	0	10.03350727	0	8.640524934	11.50068942	0
PRKRIRP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.026494187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN4	14.78920311	14.58002323	15.07444077	15.04726796	14.73900184	15.1851274	14.30039262	15.0730931	15.3858946	14.8098216	14.71822593	14.35337866	15.32992148	14.69822393	15.23712448	15.39202792	15.01342126	15.92192183	15.29441234	15.6160495	14.20868329	14.4724516	15.538391	14.99023564	15.64710298	15.03269966	14.57849908	15.03424106	15.50338911	15.14942044	15.93953414	14.84525931	14.60690097	14.72400464	15.39784162	14.51504916	14.73952643	15.23724614	14.59625654	14.98382988	15.10059215	15.58776073	14.75950069	14.92710706	15.3871611	15.34741686
NUCB2	16.52726563	16.41472385	16.24662824	16.72198875	16.63584168	16.94722126	16.84422992	16.56504134	17.02761748	16.39502664	16.10433685	16.61770724	16.9974166	16.39150955	17.78145753	16.71922323	17.6785051	17.14181578	16.64943788	15.74267807	16.28294451	15.76383547	15.88120935	16.83880333	16.19399332	16.79054013	16.20764239	16.16714037	16.95170993	16.6537516	16.27930775	16.23016573	15.92826257	16.242012	16.32958163	15.94027892	16.30840335	16.06508756	16.41216811	15.87343446	16.7431425	16.29141008	16.09878692	15.39839904	15.87929238	17.21282536
RP11-334C17.6	14.83140928	14.13002043	14.51071349	15.56723597	14.5556954	14.65816443	14.44048585	15.42195309	13.87888257	11.85492879	14.1857633	15.93022977	16.04332047	13.6416368	13.36008965	13.89202423	12.94265447	15.548003	15.18909135	13.58722565	15.56293976	15.42536122	14.96416455	14.78213974	14.94100636	15.37818869	15.29059329	13.72020894	15.45152957	15.35819431	16.1031728	15.05149446	14.813919	14.68220224	14.62252235	15.14732247	15.42740998	15.5920747	14.26496099	15.96589454	12.26162398	14.98113041	14.71244272	14.47044738	15.3337049	11.57541776
SERPINB12	9.717274918	0	0	0	0	0	0	0	0	9.962578519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-709D24.5	0	0	0	0	8.479887189	0	8.172988463	0	0	0	0	0	8.315961795	0	0	0	0	0	0	0	0	8.157948505	0	0	0	8.203725983	0	0	0	0	8.973904296	0	0	0	0	7.711815824	0	0	0	0	0	0	8.63622458	0	0	8.307067335
RP11-369E15.3	9.748044755	10.26850873	0	0	0	10.05989394	0	0	0	0	0	11.4831469	0	0	0	0	0	0	0	0	0	0	0	0	12.17820617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT3P	0	0	7.202750306	0	0	0	8.448755878	8.109425493	0	0	0	0	8.591811551	8.911756913	0	8.315701856	8.366087843	0	9.735514454	0	0	0	0	0	0	0	10.88048527	7.149536782	7.463892416	7.371101065	0	9.357413367	0	8.815084888	10.21284379	0	0	0	7.691123114	7.655318098	8.853614689	7.294068142	0	0	0	0
TMEM143	14.82062174	14.89894973	15.42309986	15.30973211	14.85227614	15.61613372	16.14228926	14.94872749	15.88043402	14.99700432	16.22004187	15.0743558	15.76748348	15.99284561	15.89447341	15.97495158	15.64434772	14.43218963	15.4969745	14.26827133	15.53027468	15.70872714	15.13167153	15.42997468	14.5200135	15.61750544	14.21192681	15.76301325	15.58251282	15.52321296	14.95708539	15.60660109	15.59591674	15.61867699	14.1493062	15.86056008	15.68996783	15.45221959	15.01408538	15.30930192	16.33176481	15.47162867	14.5965987	13.68691475	16.17927324	15.43294511
DACH1	15.86987514	17.23989695	17.2737999	16.29465461	16.98942588	15.34109276	15.9707522	17.16938379	16.92421163	18.15530241	17.06075301	17.2022651	19.20632252	17.14041718	18.89225546	13.91495194	17.02913097	16.56875721	18.43472173	19.02829034	17.79094696	16.70610323	17.30065292	18.07599352	15.90049397	16.71727349	19.2664663	16.08597601	19.01966672	19.25628999	18.46246864	17.7494424	17.24995529	16.50940278	18.82848069	17.82521024	16.19932628	18.43553908	14.94883845	16.47855361	18.54209522	17.73107577	16.00698121	16.83513234	18.18750492	17.48958618
RP11-19N8.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metazoa_SRP	0	0	0	10.85469895	0	0	10.72798522	10.38778275	10.58147954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.42290423	0	0	12.85230876	11.63817835	0	0	0	0	0	0	0	0	0	10.56830995	11.1923641	0	0	0
COLCA1	14.11964029	13.0084387	11.13807685	13.53068792	13.20137795	14.76826745	13.27441559	13.22856144	15.26629995	11.04720531	12.10497905	12.37995771	16.27873584	11.2391584	13.5929256	12.44858299	16.9251431	12.65980655	10.23474706	10.50706576	14.59741101	10.40425274	10.6682432	11.89407834	10.42285634	11.23213197	11.99995213	13.37014574	10.91553063	13.4538429	13.57401357	12.0947362	17.05677557	9.259514387	12.86355248	11.99821407	13.80587523	11.72165606	12.22368337	9.680146401	9.844830504	12.24430321	11.56144271	13.38195094	8.671216424	11.95370594
CTC-273B12.7	0	0	0	0	0	9.972718891	11.07619119	0	0	10.49064418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL560P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.96969863	0	0	0	0	0	0	11.67286986	10.51799439	0	0	0	0	0	0	0	0	10.81005167	0	11.06247059	11.02650633	0	10.66340654	0	0	0	0
BMP2KL	8.19662948	0	0	8.738287156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.462352099	0	0	0	15.92444359	0	0	0	0	0	0	0	0	8.814849806	0	0	0	0	0	0
RNU6-820P	0	0	0	0	0	0	13.71028887	0	11.9789795	0	0	0	12.2689576	0	0	0	0	0	0	0	0	0	0	12.65975435	0	0	0	0	0	12.04329957	0	0	0	0	13.30740525	0	0	0	0	0	0	11.96580456	13.58994884	0	0	0
RP11-1007J8.1	10.73686974	10.25817521	0	10.28038599	0	10.04956172	0	0	0	0	0	0	11.29646042	11.03230406	12.07230671	0	10.07086991	0	10.44267733	11.29970008	9.469610584	11.137988	11.67657945	11.68719042	11.43110988	11.18390372	12.81013235	11.43264329	10.16477397	10.07152056	12.87467075	11.06370566	10.35706355	9.93620831	13.33462406	11.27492179	12.72457214	11.80196849	12.97708589	10.35706355	9.974783816	9.994080686	13.20216889	0	12.46098261	11.87231154
FGF23	6.902998124	0	0	0	7.622507881	0	0	0	0	0	9.247593979	8.630813421	11.0364047	7.196354021	0	0	0	7.614884262	0	7.462200788	8.626098734	0	0	0	9.324673009	0	0	9.810989115	0	0	8.115570908	0	0	9.676330217	0	0	0	0	0	8.514781274	8.133364902	8.152612506	0	0	0	8.445975517
RP11-638L3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERTAD2	17.60163598	15.68252932	16.6071633	17.03741588	17.20864121	17.30778611	17.06209808	16.22964866	16.39264839	16.26370503	16.85032538	15.84286418	16.52683466	16.90384173	16.98163015	17.35288782	17.53820857	16.96957666	16.70437924	17.04657161	16.26363584	15.9124038	16.99681251	16.9557649	17.06559687	16.46848931	16.29519553	16.95116854	16.9145526	16.99024267	16.70037957	16.64895626	17.0191992	16.35462845	16.92341967	15.89438485	16.38823612	16.50798588	16.53952217	16.09891559	16.63277212	16.7773787	16.31233649	16.11438912	15.88175439	16.84445875
AC104012.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST3GAL6	14.63929558	13.19850024	13.36306199	14.22690979	13.47514976	11.50210926	11.83365804	13.75972444	11.62572213	13.86218774	11.39619895	13.24073531	12.56191035	11.52028374	12.07505668	13.51584869	13.90694886	12.5029421	11.53798562	12.15019261	11.88574368	10.69351075	13.81649279	13.17508628	13.4414604	13.1372846	11.9316959	12.54317336	12.16658106	13.42355836	14.29398157	13.43514618	11.40655102	12.20082648	14.0886387	12.5134042	13.17792668	10.31359598	13.89728995	12.9597989	12.39140604	13.33659232	12.26779475	13.20915277	12.94908659	13.34874678
RP11-861E21.1	11.05862875	11.57939631	11.22327449	12.60138576	11.78263745	13.37026412	11.47487525	12.13426042	12.32805224	13.47357592	12.41254294	0	11.6182738	11.35409438	14.13094577	0	11.39199297	0	12.7637759	11.62151371	10.79031724	13.04440905	13.73513814	13.00885599	12.75272445	0	0	12.1694001	11.48594778	12.39237566	11.27800058	15.08544081	0	0	0	12.01165448	14.63130642	0	13.2989782	14.26292713	12.29556448	13.31473501	12.9391651	12.50457945	0	0
AC010739.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BX649553.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	18.14403367	18.81269527	17.5554021	17.01563855	17.96148276	19.19220956	18.90389547	18.77236446	18.4917479	19.07058491	18.81073103	17.82979415	18.31926704	19.58238826	19.2686877	18.8115714	18.82576645	18.84843578	17.88567011	18.76400149	19.33076971	19.00035891	17.79081052	18.01241991	17.94720036	17.74218284	17.65338755	19.09811651	17.84314772	18.40012915	18.59698701	17.35670678	18.30991278	18.6841931	18.75560315	18.88916932	18.75159077	18.74296761	18.34346315	18.38922928	18.06518182	17.74112673	18.81786957	18.41388637	17.28479059	18.68403973
RP11-809N15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.79590049	0	0	0	0	0	0	0	0	0	0	0	0	0	10.68193069	0	0	0	0	0	0	0	0	0	10.69977787	0	0	0	0	0
RNU6-453P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-13F3.1	15.18496379	12.00580878	14.32734615	14.46071012	13.88692818	14.72271378	14.48592681	15.23858182	14.98700995	12.31530283	14.21739879	15.22079992	13.6294243	13.15874568	14.4371693	13.96917112	14.40301827	13.78616306	13.77516699	15.65642607	16.17025138	15.20777513	16.57300652	15.84123102	14.62976686	13.06941606	13.95276261	14.63130076	13.17516823	14.58423391	13.86398369	14.98146233	14.30612946	13.44885999	12.76122536	14.81639981	15.47285193	15.37108952	14.14048557	12.95260329	14.48740817	14.27725211	14.50308019	13.93095667	12.88745025	14.88347005
RP11-70F11.2	0	0	0	10.62369826	0	0	0	0	10.35050707	0	0	0	0	0	0	0	0	10.79700641	0	0	9.812737431	0	0	0	0	0	0	0	10.50806573	0	11.13284537	0	0	0	0	10.03431149	0	0	0	0	0	0	0	0	11.80468815	0
AP005242.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT1	12.49167747	11.01309778	11.03534485	7.719561237	12.47898979	10.48268313	0	0	8.443468416	11.00073749	7.531643026	12.07603483	0	13.7505967	12.8748723	9.776035332	7.510934113	8.889157946	0	0	8.490029666	0	10.11091861	12.44241491	11.86444902	9.204168709	9.759644621	12.41018162	9.920409011	10.82637679	9.648251061	10.95666397	0	12.27539137	10.35402437	12.21061895	13.32789904	0	11.99569751	9.791067245	10.21539305	0	13.05069808	0	0	11.42140474
CTD-2591A1.1	8.79115829	0	7.376363365	7.752841008	7.933126156	7.522976428	0	7.288182602	0	0	7.564900979	8.942148279	0	0	7.959727234	8.489915865	0	7.925494986	0	8.76934906	0	0	9.145599511	0	8.31706689	0	7.477605182	7.323107834	0	9.124639898	7.430788559	8.533840631	8.826056818	0	8.804625748	8.161336382	7.613692562	0	7.865057184	7.829232146	0	0	8.089271767	8.652903058	0	7.760543911
AC026185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.62772115	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1273P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP218	0	0	0	0	0	0	0	0	0	0	0	13.41849387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1025A1.3	9.153597023	10.67291817	10.90149724	9.696003388	0	10.46425885	0	10.22825209	11.74323003	0	11.50588387	0	10.71178469	11.03230406	0	0	0	0	14.17868374	9.71588173	11.20515106	11.137988	11.50670954	11.10244665	11.58306072	11.92062124	11.41814132	0	13.74858393	12.9448313	11.2042937	10.47908013	9.772650941	0	11.74994084	12.10474204	12.13971622	11.95393117	9.808591616	0	11.38892496	10.99337318	12.03243523	9.599301697	11.87614805	0
RAET1K	10.3699719	0	10.53457299	12.80536904	10.87153483	7.879840081	12.56314338	11.09760377	11.5322727	10.39313399	11.23837784	9.300093575	10.44435286	11.85750616	12.12019046	8.847623395	14.32136544	13.03319908	12.72678708	12.44681646	11.10108838	9.964294852	10.23980014	11.097876	11.84144527	12.46847193	12.6862787	11.6731029	9.990437825	9.482661924	11.77307518	0	0	9.347416188	10.16124711	11.21592559	8.967783018	0	10.80321683	12.18177597	10.96949632	9.405259352	9.444627474	10.81606071	9.288537808	10.43543674
RP11-173L6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-343C2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP002495.1	0	13.94896563	13.59273731	12.97128286	14.15225675	13.74018291	0	12.50413744	13.69782982	13.25858342	12.78243269	0	13.98785323	14.72354609	14.76390123	13.71097136	15.08337529	16.14453482	0	12.99118257	14.74446704	14.41425396	0	16.18600483	13.53762384	14.87520917	13.69456306	14.12407978	0	13.76216074	13.64748153	14.33994127	13.04801121	12.6268408	0	13.38138986	14.41630266	16.81538269	14.08390523	14.04792603	14.9871996	13.68465259	15.63088753	12.8744729	0	0
AL360178.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007682.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-3099C6.5	8.672450211	0	0	10.21332703	10.97886312	0	0	8.748256038	0	9.501436148	0	0	10.81453633	0	0	10.53780516	12.00276533	9.387678395	0	11.55442132	8.404723341	0	10.02544687	0	8.781792208	9.118766687	0	9.781684564	0	9.005874046	10.36537331	0	0	0	10.26854027	8.625919247	9.074959857	0	0	0	0	0	0	9.117887881	0	0
Y_RNA	0	0	0	0	0	0	0	0	0	0	12.13249172	14.51418273	0	0	0	0	12.11167414	0	0	0	0	0	12.13331749	0	0	0	0	0	12.20564224	0	17.20091095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX11L10	9.701296662	8.225363811	7.870459528	8.247518901	0	0	8.121169599	9.777195004	7.975127023	9.53204703	0	0	0	8.997978063	0	7.988217553	0	8.420392873	9.407305127	0	8.435286572	0	0	0	0	0	8.968996909	9.397800114	0	9.620514175	0	11.02726145	8.324010634	7.904308116	0	0	0	9.182625281	9.357683686	8.324010634	0	9.957655426	0	0	0	8.25523219
SLC45A4	17.23990349	16.11654601	16.68053083	16.67690992	16.59795309	17.07954885	16.92773466	16.65999078	16.02694316	15.89060381	16.50050577	16.72980718	16.20430403	17.08856524	17.39658722	16.68830632	16.41968668	16.65194042	16.80039814	16.73390087	15.84085215	16.2609394	15.95677689	16.34357382	16.45420831	16.4380298	17.31425352	16.4765109	16.66040287	16.38097779	16.83701721	16.13314757	17.17305761	16.20598276	16.74049309	15.99039375	16.05832518	16.76177314	16.50438494	16.39857496	16.17934825	15.98087603	16.70382951	16.56835246	15.52560521	16.43854874
AP006222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-789C7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP128	12.59252224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.81215717	0	0	0	0	0	0	0	0	0	0	11.84932089	0	0	0	0
MTRF1	16.12045246	16.66017965	16.17534714	14.83444699	15.14383587	16.58311419	16.25175959	15.97215991	16.76993776	16.76586813	17.15943417	16.99353675	15.31235481	16.3123178	15.96643631	15.61715692	15.44259364	15.57252903	16.41354307	16.28354456	15.55998563	14.9555996	16.76390165	15.87313452	16.26733221	16.53909978	16.33117374	15.90208911	16.62514618	17.1579391	17.39429122	17.11913435	16.22095303	14.32674696	16.22363156	16.55706712	15.78875157	16.80002683	15.82830513	16.0517069	16.26012729	16.39398594	16.99579625	15.86285066	16.94014279	16.76991339
RP11-63P12.7	12.95459635	11.47589378	0	12.49786543	0	12.26688303	14.45835762	11.03109145	12.54640332	10.78576643	10.30987769	0	10.51526329	14.33753807	0	11.237974	11.28849531	0	0	0	11.27151098	12.35601339	10.310703	0	11.64942697	0	12.80613097	11.65096046	0	11.28914631	0	0	10.57529951	10.15439192	13.13799744	9.909268557	11.35833658	10.43603415	0	12.57459016	11.19235651	0	0	10.40186031	0	0
RP11-212F11.1	0	0	0	0	0	0	0	0	9.554590662	0	0	0	0	9.58032821	0	0	0	0	0	0	9.017188726	0	0	0	0	0	9.551328002	0	0	0	11.50281599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc_338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND5P14	0	0	0	0	0	0	9.561395621	0	0	0	0	0	8.706389315	8.442811784	0	8.430219247	9.478596306	0	0	0	7.880753132	0	0	0	0	0	0	0	8.574351044	0	9.94895896	0	0	0	0	0	8.550294716	0	8.802224555	8.766324865	0	0	0	0	0	0
IGSF11-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC055736.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-265E18.1	12.52624154	10.58847519	11.81664656	14.06928226	11.79124814	10.9644257	12.29062433	10.72836573	13.42397888	9.898611966	13.12149303	13.12493173	13.08602549	10.36325197	0	11.35008006	10.40113645	11.78358771	13.09427465	11.95196117	12.6057019	12.27553484	12.88134021	12.82484785	11.17678936	12.3214615	12.65526951	12.17801136	11.07968707	12.98586078	13.76203849	11.97889268	13.27161277	10.26644798	12.25028427	13.02009186	12.64008873	13.00675003	11.72291254	12.68672321	13.00450589	12.32348804	13.53267877	11.83526727	0	12.93961714
AC009133.15	0	0	0	0	0	0	0	0	0	0	0	12.09148002	0	0	10.10716627	0	0	0	0	0	10.08774912	0	0	0	0	0	0	0	0	0	10.40855495	0	0	0	0	9.310499378	0	9.837028613	0	0	0	0	0	0	12.07990848	0
RARRES2P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND2P28	21.58002682	19.62369753	20.99673915	21.47385549	20.56079694	22.09319081	19.986622	23.7860273	23.88169888	13.64532804	21.95099162	20.99153113	22.07432298	20.70734992	20.12754626	21.39510574	20.46365895	22.17291617	23.08979144	21.3214163	22.17098347	21.19628083	23.35506265	17.79095125	23.28151968	21.7307103	20.52141149	22.37947857	17.90785372	23.9204829	20.47057611	25.3940864	22.91853199	20.49451959	21.46945698	15.81036981	20.85087632	21.83441803	21.48209539	21.98939199	21.3201311	22.64641146	21.69060283	20.46772655	20.11429375	21.61354908
FMO7P	8.868397323	0	0	9.410629856	0	0	9.284039272	8.944226193	0	0	9.222051035	0	0	9.163416271	10.61721097	9.150809402	0	10.58286115	0	0	11.40474442	10.85237374	9.222875607	0	8.977772177	0	11.13250231	9.977873155	0	9.201914047	0	10.19354704	0	9.066710946	10.46478862	0	0	9.348100287	9.523189488	0	0	10.12324244	10.74717593	9.313954571	0	9.4183572
ESM1	15.50955822	16.54673128	14.1016439	16.3918341	15.77850143	14.8582774	15.15715617	16.1103473	16.36569573	16.97485807	15.85976153	14.99997426	16.20279644	17.26268952	15.79389521	15.53686471	16.40174103	17.13932961	16.24365068	14.26123329	16.23698002	15.74556874	17.66674689	14.87534153	14.9712006	14.7588993	14.92812908	17.79924447	15.83926918	15.66450734	16.75500004	17.24849546	16.51335832	16.73673993	17.0831233	15.80847795	13.94951672	15.262735	15.03209156	15.5070601	16.88025193	16.57529865	16.31028644	15.37097779	16.41554379	17.22169842
RP11-76I23.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006458.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.358171616	0	0	0	0
RP11-379J13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.34862538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RWDD2A	15.12683969	15.92744913	15.68128902	14.46302017	15.29290123	15.55388866	15.64020544	15.21435083	16.02965499	16.01408744	15.65877273	16.14275013	15.47518955	16.0022223	15.87780838	15.36672674	15.87632873	15.00392104	15.72849122	16.10013104	16.0630202	15.4158897	15.22971524	15.48486142	15.45108904	15.98428855	15.44267948	15.03093267	15.82120352	15.88849837	16.35634233	15.2992655	14.74679088	15.23398044	16.01127705	15.89960357	15.85981848	15.84514204	15.72369194	16.60499988	15.71207482	15.33642687	15.87458604	15.22107849	16.32699286	15.4437603
LINC00592	10.42341456	9.944800791	9.588956882	10.55148913	0	9.736231802	0	10.0846426	0	0	10.3627483	10.15990205	9.983651884	10.30405868	0	8.708777742	10.34194197	9.141533442	9.130556139	8.988310671	9.156444204	0	10.36357362	9.375266398	9.533911811	13.03971932	0	0	11.17240945	10.75735242	11.30795772	10.33545054	10.04367019	8.624734001	10.02221194	9.962126058	8.828912028	9.904447546	0	11.04298659	9.661471485	8.682520479	0	9.870284839	10.148338	10.55922268
ENTPD1-AS1	11.61921952	11.50861607	11.55718754	11.10917621	11.31712987	11.29989625	10.20923272	11.32334244	10.94084469	11.8971325	11.40171391	10.27528225	11.64564161	11.97883959	11.77862144	11.69065521	12.36100379	11.70419378	11.09826443	11.75847316	11.46427975	11.56113032	12.05087422	11.71929514	11.80538596	12.07940974	11.14898313	11.79443206	11.60520679	11.9792685	11.63100993	11.31472212	11.10185293	11.81787138	11.92808478	10.94123501	11.41122832	11.04658158	11.79750757	11.26528133	11.6750805	11.7809529	11.04104326	11.64178365	11.9887235	12.19600363
LINC01181	0	0	0	10.87529818	0	0	0	0	0	0	0	0	0	0	0	0	11.66527665	0	0	0	0	0	0	0	0	0	9.599741537	9.444535255	0	9.667259083	10.55175728	0	0	0	0	9.286992712	0	0	0	0	0	10.58890676	0	9.779350158	0	9.883796487
