pathway	sample	count
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM6	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM70	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM71	2
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM72	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM73	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM74	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM75	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM76	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM77	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM78	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM7	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM8	0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	PGM9	1
KEGG_GLYCEROLIPID_METABOLISM	PGM10	0
KEGG_GLYCEROLIPID_METABOLISM	PGM11	0
KEGG_GLYCEROLIPID_METABOLISM	PGM12	0
KEGG_GLYCEROLIPID_METABOLISM	PGM13	0
KEGG_GLYCEROLIPID_METABOLISM	PGM14	0
KEGG_GLYCEROLIPID_METABOLISM	PGM15	1
KEGG_GLYCEROLIPID_METABOLISM	PGM16	0
KEGG_GLYCEROLIPID_METABOLISM	PGM17	0
KEGG_GLYCEROLIPID_METABOLISM	PGM18	0
KEGG_GLYCEROLIPID_METABOLISM	PGM19	0
KEGG_GLYCEROLIPID_METABOLISM	PGM1	0
KEGG_GLYCEROLIPID_METABOLISM	PGM20	0
KEGG_GLYCEROLIPID_METABOLISM	PGM21	0
KEGG_GLYCEROLIPID_METABOLISM	PGM22	0
KEGG_GLYCEROLIPID_METABOLISM	PGM23	0
KEGG_GLYCEROLIPID_METABOLISM	PGM24	0
KEGG_GLYCEROLIPID_METABOLISM	PGM25	0
KEGG_GLYCEROLIPID_METABOLISM	PGM26	0
KEGG_GLYCEROLIPID_METABOLISM	PGM27	0
KEGG_GLYCEROLIPID_METABOLISM	PGM28	0
KEGG_GLYCEROLIPID_METABOLISM	PGM29	0
KEGG_GLYCEROLIPID_METABOLISM	PGM2	0
KEGG_GLYCEROLIPID_METABOLISM	PGM30	0
KEGG_GLYCEROLIPID_METABOLISM	PGM31	0
KEGG_GLYCEROLIPID_METABOLISM	PGM32	0
KEGG_GLYCEROLIPID_METABOLISM	PGM33	3
KEGG_GLYCEROLIPID_METABOLISM	PGM34	0
KEGG_GLYCEROLIPID_METABOLISM	PGM35	1
KEGG_GLYCEROLIPID_METABOLISM	PGM36	0
KEGG_GLYCEROLIPID_METABOLISM	PGM37	0
KEGG_GLYCEROLIPID_METABOLISM	PGM38	0
KEGG_GLYCEROLIPID_METABOLISM	PGM39	0
KEGG_GLYCEROLIPID_METABOLISM	PGM3	0
KEGG_GLYCEROLIPID_METABOLISM	PGM40	0
KEGG_GLYCEROLIPID_METABOLISM	PGM41	1
KEGG_GLYCEROLIPID_METABOLISM	PGM42	0
KEGG_GLYCEROLIPID_METABOLISM	PGM43	0
KEGG_GLYCEROLIPID_METABOLISM	PGM44	0
KEGG_GLYCEROLIPID_METABOLISM	PGM45	0
KEGG_GLYCEROLIPID_METABOLISM	PGM46	0
KEGG_GLYCEROLIPID_METABOLISM	PGM47	1
KEGG_GLYCEROLIPID_METABOLISM	PGM48	0
KEGG_GLYCEROLIPID_METABOLISM	PGM49	0
KEGG_GLYCEROLIPID_METABOLISM	PGM4	0
KEGG_GLYCEROLIPID_METABOLISM	PGM50	0
KEGG_GLYCEROLIPID_METABOLISM	PGM51	1
KEGG_GLYCEROLIPID_METABOLISM	PGM52	0
KEGG_GLYCEROLIPID_METABOLISM	PGM53	0
KEGG_GLYCEROLIPID_METABOLISM	PGM54	1
KEGG_GLYCEROLIPID_METABOLISM	PGM55	0
KEGG_GLYCEROLIPID_METABOLISM	PGM56	0
KEGG_GLYCEROLIPID_METABOLISM	PGM57	0
KEGG_GLYCEROLIPID_METABOLISM	PGM58	0
KEGG_GLYCEROLIPID_METABOLISM	PGM59	0
KEGG_GLYCEROLIPID_METABOLISM	PGM5	0
KEGG_GLYCEROLIPID_METABOLISM	PGM60	0
KEGG_GLYCEROLIPID_METABOLISM	PGM61	0
KEGG_GLYCEROLIPID_METABOLISM	PGM62	0
KEGG_GLYCEROLIPID_METABOLISM	PGM63	3
KEGG_GLYCEROLIPID_METABOLISM	PGM64	0
KEGG_GLYCEROLIPID_METABOLISM	PGM65	0
KEGG_GLYCEROLIPID_METABOLISM	PGM66	0
KEGG_GLYCEROLIPID_METABOLISM	PGM67	0
KEGG_GLYCEROLIPID_METABOLISM	PGM68	0
KEGG_GLYCEROLIPID_METABOLISM	PGM69	0
KEGG_GLYCEROLIPID_METABOLISM	PGM6	0
KEGG_GLYCEROLIPID_METABOLISM	PGM70	0
KEGG_GLYCEROLIPID_METABOLISM	PGM71	0
KEGG_GLYCEROLIPID_METABOLISM	PGM72	0
KEGG_GLYCEROLIPID_METABOLISM	PGM73	0
KEGG_GLYCEROLIPID_METABOLISM	PGM74	1
KEGG_GLYCEROLIPID_METABOLISM	PGM75	0
KEGG_GLYCEROLIPID_METABOLISM	PGM76	1
KEGG_GLYCEROLIPID_METABOLISM	PGM77	0
KEGG_GLYCEROLIPID_METABOLISM	PGM78	0
KEGG_GLYCEROLIPID_METABOLISM	PGM7	0
KEGG_GLYCEROLIPID_METABOLISM	PGM8	0
KEGG_GLYCEROLIPID_METABOLISM	PGM9	1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM10	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM11	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM12	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM13	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM14	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM15	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM16	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM17	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM18	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM19	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM1	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM20	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM21	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM22	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM23	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM24	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM25	1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM26	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM27	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM28	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM29	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM2	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM30	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM31	1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM32	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM33	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM34	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM35	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM36	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM37	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM38	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM39	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM3	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM40	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM41	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM42	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM43	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM44	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM45	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM46	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM47	1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM48	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM49	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM4	1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM50	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM51	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM52	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM53	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM54	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM55	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM56	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM57	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM58	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM59	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM5	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM60	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM61	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM62	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM63	2
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM64	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM65	1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM66	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM67	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM68	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM69	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM6	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM70	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM71	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM72	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM73	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM74	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM75	1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM76	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM77	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM78	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM7	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM8	0
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	PGM9	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM10	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM11	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM12	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM13	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM14	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM15	3
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM16	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM17	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM18	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM19	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM1	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM20	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM21	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM22	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM23	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM24	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM25	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM26	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM27	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM28	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM29	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM2	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM30	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM31	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM32	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM33	3
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM34	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM35	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM36	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM37	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM38	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM39	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM3	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM40	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM41	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM42	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM43	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM44	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM45	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM46	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM47	3
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM48	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM49	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM4	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM50	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM51	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM52	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM53	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM54	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM55	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM56	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM57	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM58	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM59	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM5	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM60	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM61	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM62	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM63	5
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM64	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM65	2
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM66	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM67	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM68	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM69	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM6	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM70	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM71	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM72	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM73	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM74	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM75	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM76	1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM77	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM78	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM7	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM8	0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PGM9	0
KEGG_ETHER_LIPID_METABOLISM	PGM10	0
KEGG_ETHER_LIPID_METABOLISM	PGM11	0
KEGG_ETHER_LIPID_METABOLISM	PGM12	0
KEGG_ETHER_LIPID_METABOLISM	PGM13	0
KEGG_ETHER_LIPID_METABOLISM	PGM14	0
KEGG_ETHER_LIPID_METABOLISM	PGM15	1
KEGG_ETHER_LIPID_METABOLISM	PGM16	0
KEGG_ETHER_LIPID_METABOLISM	PGM17	0
KEGG_ETHER_LIPID_METABOLISM	PGM18	0
KEGG_ETHER_LIPID_METABOLISM	PGM19	0
KEGG_ETHER_LIPID_METABOLISM	PGM1	0
KEGG_ETHER_LIPID_METABOLISM	PGM20	0
KEGG_ETHER_LIPID_METABOLISM	PGM21	0
KEGG_ETHER_LIPID_METABOLISM	PGM22	0
KEGG_ETHER_LIPID_METABOLISM	PGM23	0
KEGG_ETHER_LIPID_METABOLISM	PGM24	0
KEGG_ETHER_LIPID_METABOLISM	PGM25	0
KEGG_ETHER_LIPID_METABOLISM	PGM26	0
KEGG_ETHER_LIPID_METABOLISM	PGM27	0
KEGG_ETHER_LIPID_METABOLISM	PGM28	0
KEGG_ETHER_LIPID_METABOLISM	PGM29	0
KEGG_ETHER_LIPID_METABOLISM	PGM2	0
KEGG_ETHER_LIPID_METABOLISM	PGM30	0
KEGG_ETHER_LIPID_METABOLISM	PGM31	0
KEGG_ETHER_LIPID_METABOLISM	PGM32	0
KEGG_ETHER_LIPID_METABOLISM	PGM33	1
KEGG_ETHER_LIPID_METABOLISM	PGM34	0
KEGG_ETHER_LIPID_METABOLISM	PGM35	0
KEGG_ETHER_LIPID_METABOLISM	PGM36	0
KEGG_ETHER_LIPID_METABOLISM	PGM37	0
KEGG_ETHER_LIPID_METABOLISM	PGM38	1
KEGG_ETHER_LIPID_METABOLISM	PGM39	0
KEGG_ETHER_LIPID_METABOLISM	PGM3	0
KEGG_ETHER_LIPID_METABOLISM	PGM40	1
KEGG_ETHER_LIPID_METABOLISM	PGM41	0
KEGG_ETHER_LIPID_METABOLISM	PGM42	0
KEGG_ETHER_LIPID_METABOLISM	PGM43	0
KEGG_ETHER_LIPID_METABOLISM	PGM44	0
KEGG_ETHER_LIPID_METABOLISM	PGM45	0
KEGG_ETHER_LIPID_METABOLISM	PGM46	0
KEGG_ETHER_LIPID_METABOLISM	PGM47	0
KEGG_ETHER_LIPID_METABOLISM	PGM48	0
KEGG_ETHER_LIPID_METABOLISM	PGM49	0
KEGG_ETHER_LIPID_METABOLISM	PGM4	0
KEGG_ETHER_LIPID_METABOLISM	PGM50	0
KEGG_ETHER_LIPID_METABOLISM	PGM51	0
KEGG_ETHER_LIPID_METABOLISM	PGM52	0
KEGG_ETHER_LIPID_METABOLISM	PGM53	0
KEGG_ETHER_LIPID_METABOLISM	PGM54	0
KEGG_ETHER_LIPID_METABOLISM	PGM55	0
KEGG_ETHER_LIPID_METABOLISM	PGM56	0
KEGG_ETHER_LIPID_METABOLISM	PGM57	0
KEGG_ETHER_LIPID_METABOLISM	PGM58	0
KEGG_ETHER_LIPID_METABOLISM	PGM59	0
KEGG_ETHER_LIPID_METABOLISM	PGM5	0
KEGG_ETHER_LIPID_METABOLISM	PGM60	0
KEGG_ETHER_LIPID_METABOLISM	PGM61	0
KEGG_ETHER_LIPID_METABOLISM	PGM62	0
KEGG_ETHER_LIPID_METABOLISM	PGM63	3
KEGG_ETHER_LIPID_METABOLISM	PGM64	0
KEGG_ETHER_LIPID_METABOLISM	PGM65	2
KEGG_ETHER_LIPID_METABOLISM	PGM66	1
KEGG_ETHER_LIPID_METABOLISM	PGM67	0
KEGG_ETHER_LIPID_METABOLISM	PGM68	0
KEGG_ETHER_LIPID_METABOLISM	PGM69	0
KEGG_ETHER_LIPID_METABOLISM	PGM6	0
KEGG_ETHER_LIPID_METABOLISM	PGM70	0
KEGG_ETHER_LIPID_METABOLISM	PGM71	0
KEGG_ETHER_LIPID_METABOLISM	PGM72	0
KEGG_ETHER_LIPID_METABOLISM	PGM73	0
KEGG_ETHER_LIPID_METABOLISM	PGM74	0
KEGG_ETHER_LIPID_METABOLISM	PGM75	1
KEGG_ETHER_LIPID_METABOLISM	PGM76	0
KEGG_ETHER_LIPID_METABOLISM	PGM77	0
KEGG_ETHER_LIPID_METABOLISM	PGM78	1
KEGG_ETHER_LIPID_METABOLISM	PGM7	0
KEGG_ETHER_LIPID_METABOLISM	PGM8	0
KEGG_ETHER_LIPID_METABOLISM	PGM9	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM10	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM11	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM12	1
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM13	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM14	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM15	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM16	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM17	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM18	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM19	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM1	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM20	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM21	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM22	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM23	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM24	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM25	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM26	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM27	1
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM28	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM29	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM2	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM30	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM31	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM32	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM33	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM34	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM35	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM36	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM37	0
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM38	1
KEGG_ARACHIDONIC_ACID_METABOLISM	PGM39	0
