	P3	P5	P7	P11	P13	P14	P16	P17	P19	P22	P24	P27	P30	P34	P39	P43	P52	P53	1148190	1160611	1165043	1165731	1175987	1205142	1232209	1232597	1247392	1258650	1261934	1273598	P2	P4	P9	P15	P18	P20	P21	P23	P25	P26	P33	P40	P45	P50	1161524	1185692	1243837	1313158	1337883	1338283	1398479	1406645	1432057	963764	P1	P12	P35	P37	P41	1161135	1391882	1397993	P36	P42	P51	1293013	1411462	rd_P4_T1	rd_P5_T1	rd_P7_T1	rd_P9_T1	rd_P10_T1	rd_P11_T1	rd_P1_T1	rd_P2_T1	rd_P3_T1	rd_P6_T1	rd_P8_T1	rd_P12_T1	rd_P13_T1	rd_P14_T1	F4	F8	F9	F81	F89_342952	F92_340410	F172	F177
KEGG_PRION_DISEASES	0	0	0	0	0	0.161290323	0	0	0	0	0	-0.769230769	0	0	0	0.161290323	0	0	0	0	0	-0.869565217	0	0	0	0	0	0	0	0	0.432098765	0	0.806451613	0	0	0.178571429	1.561131024	0	0	-0.161290323	0	0	0	-0.046145796	0	0	0	0	0	0	0	0.161290323	0	0	0.806451613	0	0	-0.993634696	0	0	0.432098765	0	0	0	0	0	0	0	0	0.161290323	0	0	0.806451613	0	0	0	0	0	0	0	0	0	-0.869565217	0	0	0	0	0	0
KEGG_VIBRIO_CHOLERAE_INFECTION	0	0	0	0	-0.326086957	-1.712626995	0	-0.06097561	-0.869565217	0	0	0	-0.326086957	0	0	-0.06097561	0	0	0	0	0	0	-0.869565217	0	0	0	0	0	0	0	0	0	0.806451613	-0.06097561	0.806451613	0	0.748710495	0	0	0	0	-0.06097561	0	0.026043061	0	0.178571429	0	0	0	0	0	0	0	0	0	0	0	0.178571429	0.190839695	0	0.161290323	0	-0.769230769	0	0	0	0	0	0	0	0	0	0.190839695	0	0	0	0	-0.869565217	0	0	0	0	0	0.806451613	0	-0.058139535	0	0	0
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0	-0.769230769	0	0	-0.639534884	-3.121392648	0	0	0	0	0	0	0	0	0	-1.408765653	0	-0.639534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806451613	0.806451613	0	-1.275352069	0	0.806451613	0	0	1.612903226	0	0.519046747	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.509100101	-0.578391074	0.806451613	0.161290323	0	0	0	0	0	0	0	0	-0.769230769	-0.616438356	-0.639534884	-0.448695189	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_LEISHMANIA_INFECTION	-0.53030303	-0.769230769	0	0	0.754716981	-0.869565217	0	0	0.161290323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.869565217	0	0	0	-0.53030303	0	0	-0.53030303	1.561168594	0.806451613	0	1.133687102	0	0.697004609	-0.161290323	0.806451613	0	0.754716981	1.924615252	0	0.806451613	0	0	0.892857143	0	0	0	0	0	0	0	0.806451613	0.374423963	-0.769230769	0.806451613	0	0	0	0	0	0	0	0	0	0	-0.616438356	0	0.535714286	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_PATHWAYS_IN_CANCER	-2.488371051	-0.7326041	0.655967326	0.485477065	0.675024355	-3.854646738	-0.617838357	-1.095179386	-1.763560879	0.479294818	0.08658179	-1.357392547	0.217529643	-0.598924715	-0.049285263	-1.030069656	-0.396335111	-2.453384024	-0.155780903	-3.222614793	0	-0.027322404	0	-0.359996976	-0.789538638	0.331596377	-1.707063108	-2.091961796	-0.759926504	-0.418136511	2.497443112	1.508798372	1.963504394	1.656580285	2.970438584	0.507003645	10.980119097	0.039948634	3.987236337	2.257789685	0.848229751	1.172487204	3.791975507	7.93093499	2.288082168	-0.641017495	1.240744206	1.086310884	0.015774925	-0.0762607379999999	0.308988764	1.358520554	-0.287188658	1.896387377	0.0977883850000001	0.170306054	-0.899299655	-0.223779644	-0.886417127	-0.545657116	1.577581061	0.848061853	1.639948	0.35510207	-0.686083933	0.197628458	0.098176719	-0.155780903	0.614279615	1.313068835	-0.195236245	-1.217421216	1.845719497	0.846098194	0.24587516	0.432098765	0	-0.027322404	0.448477687	0.506617222	0.506617222	0.479294818	-0.206736085	-0.111364522	0.378527611	-0.914721494	0.666512356	1.896937214	0.818027508
KEGG_COLORECTAL_CANCER	0.358918781	0.197628458	0.28166636	0.289747528	0.479294818	-0.561203846	0.316189046	0.347887063	0.640585141	0.479294818	0.421155283	-0.076344145	0.347887063	0.170306054	0.664076109	-0.260838887	-0.027322404	-2.453384024	0.170306054	-2.453384024	0	-0.027322404	0	0.170306054	-0.0417380519999999	0.170306054	0.28166636	0.197628458	0.170306054	0.112166519	0.976757667	0.506617222	1.405220744	1.656580285	1.968257434	-0.103666549	3.261161403	0.170306054	0.479294818	0.362751392	0.652500214	0.976757667	0.197628458	0.827155817	0.513817504	-0.641017495	0.347887063	0.818027508	0.015774925	-0.0762607379999999	0.308988764	1.358520554	0.038898299	1.631946266	-0.555555556	0.170306054	-0.326086957	1.071450875	-0.301295007	-0.58287796	0.984191973	0.169049507	0.787210377	0.35510207	-0.155780903	0.197628458	0.161290323	-0.155780903	0.850128672	1.313068835	0.421202111	0.038898299	0.00550942000000001	0.822806268	0.308988764	0	0	-0.027322404	0.448477687	0.506617222	0.506617222	0.479294818	0.822806268	-0.289935951	0.378527611	-0.430005983	-0.139939257	0.197628458	0.011575895
KEGG_RENAL_CELL_CARCINOMA	0	0	0.308988764	0.308988764	0.308988764	-0.600102145	0.34351145	0.308988764	0.470279087	0.308988764	-0.221314266	-0.769230769	0.308988764	0	0.652500214	0	0	-1.790733422	0	-1.790733422	0	0	0	-0.769230769	-0.212044106	0	-0.162709349	0	0.161290323	0	0.806451613	0.308988764	0.308988764	1.458951827	0.308988764	0	1.020071172	0	0.308988764	0.971574547	0.652500214	0	1.699308756	3.598159272	0.34351145	-0.555555556	0.308988764	0.892857143	0.308988764	-0.246566792	0.308988764	1.1882145	0	0	-0.555555556	0	-0.326086957	1.397396471	0	-0.555555556	0.84470305	0.308988764	0.892857143	0.308988764	-0.326086957	0	0.967741936	-0.326086957	0.652500214	0.308988764	0.250896057	0	0.240683229	1.545357357	0.308988764	0	0	0	0.308988764	0.308988764	0.308988764	0.308988764	0.652500214	0.308988764	0.652500214	-0.88666341	0	0.806451613	0
KEGG_PANCREATIC_CANCER	0	0	0.28166636	0.412139552	0.28166636	-0.600102145	0.316189046	0.308988764	0.442956683	0.28166636	0.223526825	0	0.308988764	-0.027322404	0.62517781	0.508391882	-0.027322404	-2.453384024	-0.027322404	-2.453384024	0	-0.027322404	0	-0.027322404	-0.23936651	-0.027322404	0.28166636	-1.301218161	-0.027322404	-0.085461939	0.779129209	0.308988764	1.207592286	0.652500214	2.577080589	-0.027322404	1.358185491	-0.027322404	0.28166636	0.165122934	0.652500214	0.779129209	0.161290323	0.62983376	0.316189046	-0.641017495	0.308988764	-0.027322404	0.250849229	-0.273889196	0.308988764	1.160892096	0	1.434317808	-0.904392765	-0.027322404	-0.164796634	-0.0901045659999998	-0.027322404	0.223573653	0.786563515	0.28166636	0.103150788	0.308988764	-0.353409361	0	-0.708274894	-0.353409361	0.652500214	0.308988764	-0.392864703	0	0.453042252	0.62517781	-0.560576453	0	0	-0.027322404	0.250849229	0.308988764	0.308988764	0.28166636	0.786468133	0.28166636	0.652500214	-0.353661838	-0.027322404	0	-0.027322404
KEGG_ENDOMETRIAL_CANCER	0.197628458	0.197628458	0.28166636	0.347887063	0.479294818	-0.561203846	0.316189046	0.347887063	0.479294818	0.479294818	0.479294818	-0.845574914	0.347887063	0.170306054	0.664076109	-1.281990066	-0.027322404	-1.790733422	0.170306054	-1.790733422	0	-0.027322404	0	0.170306054	-0.0417380519999999	0.170306054	0.442956683	0.197628458	0.170306054	0.170306054	0.976757667	0.506617222	0.479294818	0.850128672	0.506617222	-0.103666549	0.354429284	0.170306054	0.479294818	0.362751392	0.652500214	0.170306054	1.896937214	1.881303283	0.513817504	-0.58287796	0.347887063	1.710884651	0.07391446	-0.0762607379999999	0.308988764	1.358520554	0.038898299	0.331596377	-0.555555556	0.170306054	-0.326086957	-2.834088354	-0.301295007	-0.58287796	1.042331508	0.169049507	1.738207055	0.35510207	-0.155780903	0.197628458	-1.193711787	-0.155780903	0.850128672	0.506617222	0.421202111	0.038898299	0.00550942000000001	0.822806268	-0.560576453	0	0	-0.027322404	0.506617222	0.506617222	0.506617222	0.479294818	0.822806268	-0.289935951	0.378527611	0.232644619	-0.139939257	1.004080071	0.011575895
KEGG_GLIOMA	0	0	0.28166636	0.308988764	0.28166636	-0.600102145	0.316189046	0.308988764	-0.487564409	0.28166636	0.28166636	-0.769230769	-0.017098193	-0.796553173	0.62517781	-0.027322404	-0.027322404	-1.790733422	-0.027322404	-2.559964191	0	-0.027322404	0	-0.027322404	-0.23936651	-0.027322404	0.28166636	0	-0.027322404	-0.027322404	0.779129209	0.308988764	0.28166636	0.652500214	0.308988764	-0.027322404	0.633796378	-0.027322404	0.28166636	0.165122934	0.652500214	-0.027322404	1.699308756	1.897571173	0.316189046	-0.58287796	2.00829752	0.865534739	0.308988764	-0.273889196	0.308988764	1.160892096	0	-0.027322404	-0.555555556	-0.027322404	-0.326086957	-2.717707151	0.163517291	-1.352108729	0.236762604	0.28166636	0.892857143	0.308988764	-0.353409361	0	0.161290323	-0.353409361	0.652500214	0.308988764	0.223573653	0	-0.162569666	0.62517781	0.308988764	0	0	-0.027322404	0.308988764	0.308988764	0.308988764	0.28166636	-0.144052959	0.28166636	0.652500214	0.308988764	0.779129209	1.699308756	-0.027322404
KEGG_PROSTATE_CANCER	0	0	0.28166636	0.150258605	0.28166636	-2.190713675	0.316189046	0.150258605	0.28166636	0.28166636	0.28166636	-0.769230769	0.150258605	-0.796553173	0.466447651	-0.027322404	-0.027322404	-1.790733422	-0.027322404	-2.559964191	0	-0.027322404	-0.662650602	-0.027322404	-0.23936651	-0.027322404	0.28166636	0	-0.027322404	-0.027322404	0.779129209	0.308988764	1.174523503	0.652500214	1.115440377	-0.027322404	1.141254316	-0.027322404	0.442956683	0.165122934	0.813790537	-0.027322404	1.699308756	3.179640289	0.316189046	-0.58287796	1.043115748	0.70680458	0.150258605	-0.273889196	0.308988764	1.160892096	-0.158730159	-0.027322404	-0.555555556	-0.027322404	-0.326086957	-1.258079822	-0.027322404	-0.545657116	0.84470305	-0.028578951	0.734126984	0.157473612	-0.353409361	0	-0.708274894	-0.353409361	0.652500214	0.308988764	-0.392864703	-0.158730159	0.213360825	1.518034953	-0.560576453	0	0	-0.027322404	0.308988764	0.308988764	0.308988764	0.28166636	-0.144052959	0.28166636	0.652500214	-0.017098193	0.468883898	1.699308756	-0.186052563
KEGG_THYROID_CANCER	0	0	0.28166636	0.150258605	0.28166636	0.150258605	-0.027322404	0.150258605	0.28166636	0.28166636	0.28166636	-0.769230769	0.150258605	-0.027322404	0.122936201	-0.027322404	-0.027322404	-0.555555556	-0.027322404	-0.555555556	0	-0.027322404	0	-0.557625434	-0.58287796	-0.027322404	0.28166636	0	-0.027322404	-0.027322404	-0.027322404	0.308988764	0.28166636	0.308988764	0.308988764	-0.027322404	0.32159746	-0.027322404	1.088117973	0.147698441	0.308988764	-0.027322404	0.806451613	0.130151208	-0.027322404	-0.58287796	0.150258605	-0.186052563	0.150258605	-0.273889196	0.308988764	0.28166636	-0.158730159	-0.027322404	-0.555555556	-0.027322404	0	-1.390763097	-0.027322404	-0.58287796	0.308988764	-0.028578951	-0.158730159	0.157473612	-0.027322404	0	0	-0.027322404	0.308988764	0.308988764	-0.58287796	-0.158730159	-0.027322404	0.28166636	0.308988764	0	0	-0.027322404	0.308988764	0.308988764	0.308988764	0.28166636	0.28166636	0.28166636	0.308988764	0.308988764	-0.337567715	0.806451613	-0.186052563
KEGG_BASAL_CELL_CARCINOMA	-1.501834869	-0.7326041	-0.027322404	0.038898299	0.170306054	-1.660565028	-0.961349807	0.038898299	-0.155780903	0.170306054	0.170306054	-0.783891315	0.038898299	0.170306054	0.011575895	-0.027322404	-0.027322404	0	-0.155780903	0	0	-0.027322404	0	0.170306054	0.331596377	0.170306054	-0.796553173	-0.7326041	0.170306054	0.170306054	0.170306054	0.197628458	0.170306054	0.197628458	0.197628458	-0.103666549	5.163933946	-0.155780903	0.170306054	1.090485601	0	0.170306054	0.197628458	-0.178837556	0.602404819	-0.027322404	0.038898299	0.818027508	-0.235074304	0.170306054	0	0.170306054	-0.287188658	0.170306054	0	0.170306054	0	-0.469096814	-0.301295007	-0.027322404	0.197628458	0.539073089	0.609500855	0.046113306	0.170306054	0.197628458	0	0.170306054	-0.038220599	0.197628458	0.170306054	-0.891334259	0.331596377	-0.699259163	0	0	0	-0.027322404	0.197628458	0.197628458	0.197628458	0.170306054	0.170306054	0.170306054	-0.273972603	0.730107468	-0.139939257	0.197628458	0.011575895
KEGG_MELANOMA	0.195729537	0	0.477395897	0.504718301	0.477395897	-0.404372608	0.316189046	0.504718301	0.477395897	0.28166636	0.477395897	-0.573501232	0.504718301	-0.796553173	0.820907347	-0.027322404	-0.027322404	-1.790733422	-0.027322404	-1.790733422	0	-0.027322404	0	-0.027322404	-0.23936651	-0.027322404	0.28166636	0	-0.027322404	-0.027322404	0.974858746	0.504718301	0.477395897	0.652500214	0.504718301	-0.027322404	1.445137833	0.168407133	0.477395897	0.360852471	1.009520074	0.168407133	1.808632763	2.320836868	0.316189046	-0.58287796	1.201845907	-0.027322404	0.308988764	-0.273889196	0.308988764	1.160892096	0	-0.027322404	-0.359826019	-0.027322404	-0.13035742	0.816127128	-0.600823636	-1.352108729	0.84470305	0.28166636	0.195729537	0.308988764	-0.353409361	0	0.967741936	-0.353409361	0.652500214	0.308988764	0.223573653	0	-0.353409361	0.62517781	0.308988764	0	0	-0.027322404	0.308988764	0.308988764	0.308988764	0.28166636	0.62517781	0.28166636	0.652500214	0.308988764	0.779129209	1.699308756	-0.027322404
KEGG_BLADDER_CANCER	0	0	0.28166636	0.308988764	0.28166636	0.308988764	-0.027322404	0.308988764	0.28166636	0.28166636	0.28166636	-0.769230769	0.308988764	-0.027322404	0.28166636	-0.027322404	-0.027322404	-0.881642513	-0.027322404	-0.881642513	0	-0.027322404	0	-0.027322404	-0.58287796	-0.027322404	0.28166636	0	-0.027322404	-0.027322404	-0.027322404	0.308988764	0.28166636	0.308988764	0.308988764	-0.027322404	-0.560045053	-0.027322404	1.088117973	-0.178388516	0.308988764	-0.027322404	0.806451613	0.28166636	-0.027322404	0.223573653	0.308988764	-0.027322404	0.308988764	-0.273889196	0.308988764	0.28166636	0	-0.027322404	-0.555555556	-0.027322404	0	-3.052292018	-0.027322404	-0.58287796	0.308988764	0.28166636	0	0.308988764	-0.027322404	0	-0.869565217	-0.027322404	0.308988764	0.308988764	-0.58287796	0	-0.027322404	0.28166636	-0.560576453	0	0	-0.027322404	0.308988764	0.308988764	0.308988764	0.28166636	0.28166636	0.28166636	0.308988764	1.201845907	-0.027322404	0.806451613	-0.027322404
KEGG_CHRONIC_MYELOID_LEUKEMIA	0	0	0.28166636	0.250849229	0.28166636	-1.369332914	0.316189046	0.308988764	0.442956683	0.28166636	0.223526825	-0.769230769	0.308988764	-0.027322404	0.62517781	0.508391882	-0.027322404	-2.453384024	-0.027322404	-2.453384024	0	-0.027322404	0	-0.027322404	-0.23936651	0.133967919	0.28166636	0	-0.027322404	-0.085461939	0.779129209	1.115440377	0.28166636	0.652500214	1.651154663	-0.027322404	1.25957652	-0.027322404	0.28166636	0.165122934	0.652500214	-0.027322404	1.699308756	2.677979725	0.316189046	-0.641017495	1.115440377	1.054213984	0.250849229	-0.273889196	0.308988764	1.160892096	0	0.508391882	-0.555555556	-0.027322404	-0.326086957	1.132819951	-0.027322404	0.223573653	0.786563515	0.28166636	0.834717608	0.308988764	-0.353409361	0	0.161290323	-0.353409361	0.652500214	0.308988764	-0.392864703	0	1.259493865	0.62517781	0.308988764	0	0	-0.027322404	0.250849229	0.308988764	0.308988764	0.28166636	0.62517781	0.28166636	0.652500214	-0.353661838	-0.027322404	0.806451613	-0.027322404
KEGG_ACUTE_MYELOID_LEUKEMIA	0	0	0.487560193	0.150258605	0.308988764	-0.580260875	0.34351145	0.150258605	0.308988764	0.308988764	0.308988764	-0.769230769	0.150258605	0	0.493770055	0	0	-1.790733422	0	-2.559964191	0	0	0	0	-1.121135015	0	-0.600102145	-0.952380952	0	0	0.806451613	0.308988764	0.308988764	0.652500214	1.115440377	0	-0.652091259	0	0.308988764	0.165122934	0.652500214	0	1.699308756	2.077421945	0.34351145	-0.555555556	0.150258605	0.922806229	0.150258605	-0.246566792	0.308988764	1.1882145	-0.158730159	0	-0.555555556	0	-0.326086957	-0.423021161	-0.326086957	0.250896057	0.84470305	0.150258605	0.734126984	0.308988764	-0.326086957	0	0.161290323	-0.326086957	0.652500214	0.308988764	-0.365542299	-0.484817116	-0.326086957	0.652500214	0.308988764	0	0	0	0.308988764	0.308988764	0.308988764	0.308988764	-0.116730555	0.487560193	0.652500214	0.308988764	-0.158730159	0.806451613	-0.158730159
KEGG_SMALL_CELL_LUNG_CANCER	-1.343556042	0	-0.027322404	0	-0.027322404	-1.678033144	0.316189046	-1.638795986	-2.301111004	-0.027322404	-0.027322404	0	0	-0.027322404	0.316189046	-0.796553173	-0.396335111	-0.909090909	-0.027322404	-0.909090909	0	-0.027322404	0	-0.027322404	0.316189046	-0.027322404	-0.027322404	-0.058139535	-0.957554962	-0.557625434	2.104085117	0	0.335231709	0.34351145	0.806451613	0.404776361	1.745240634	-0.027322404	0.865534739	0.34351145	0.34351145	-0.027322404	0.892857143	4.714919119	1.658354945	-0.027322404	0	-0.840575416	0	-0.027322404	0	0.851903332	0	0.075828384	0.806451613	-0.027322404	-1.256319515	0.176394872	0.09630397	0.779129209	0.967813051	-0.027322404	0	0	-0.883712391	0	0.161290323	-0.353409361	0.34351145	0	0.162690853	0	-0.077260778	1.209046189	0.806451613	0.432098765	0	-0.027322404	0	0	0	-0.027322404	-0.105412861	-0.027322404	0.34351145	-0.988372093	-0.027322404	0	0.779129209
KEGG_NON_SMALL_CELL_LUNG_CANCER	0	0	0.28166636	0.308988764	0.28166636	-1.030209672	0.316189046	0.308988764	0.28166636	0.28166636	0.28166636	-0.769230769	-0.017098193	-0.027322404	0.62517781	-0.027322404	-0.027322404	-1.790733422	-0.027322404	-1.790733422	0	-0.027322404	0	-0.027322404	-0.23936651	-0.027322404	0.28166636	0	-0.027322404	-0.027322404	0.779129209	0.308988764	0.28166636	0.652500214	0.308988764	-0.027322404	-0.247846135	-0.027322404	0.28166636	0.165122934	0.652500214	-0.027322404	1.699308756	1.897571173	0.316189046	-0.58287796	0.308988764	0.865534739	0.308988764	-0.273889196	0.308988764	1.160892096	0	-0.027322404	-0.555555556	-0.027322404	-0.326086957	-2.262486043	0.163517291	-0.58287796	1.005993373	0.28166636	0.892857143	0.308988764	-0.353409361	0	-0.708274894	-0.353409361	0.652500214	0.308988764	0.223573653	0	-0.162569666	0.62517781	-0.560576453	0	0	-0.027322404	0.308988764	0.308988764	0.308988764	0.28166636	0.62517781	0.28166636	0.652500214	0.308988764	-0.027322404	0.806451613	-0.027322404
KEGG_ASTHMA	0	0	0	0	0	-0.769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.869565217	0	0	0	0	0	0	0	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_AUTOIMMUNE_THYROID_DISEASE	0	0	0	0	0	0	0	0	0	-0.555555556	0	0	0	0	0	-0.555555556	0	0	0	0	0	0	0	0	0	-0.869565217	-0.151515152	0	0	0	0	0	0	0	0	0	0	0	0.806451613	0	0	0	0	-0.555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.555555556	0	0	0	0	0	-0.555555556	0	0	0	-0.151515152	0	0	0	0	0	0
KEGG_ALLOGRAFT_REJECTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.869565217	-0.151515152	0	0	0	0	0	0	0	0	0	0	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.151515152	0	0	0	0	0	0
KEGG_GRAFT_VERSUS_HOST_DISEASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.058139535	0	0	-0.869565217	-0.151515152	0	0	0	0	0	0	0	0	0.178571429	0	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.151515152	0	0	0	0	0	0
KEGG_VIRAL_MYOCARDITIS	0	0	0	0	0	-1.937216701	0	0	0	0.185185185	0	0	0	0	-0.723905724	-0.342068023	0	-0.787671233	0	0	0	0	0	-0.584045584	0	-0.869565217	-0.151515152	0.00977517100000003	-0.769230769	0	0	0	0	0	0	0	1.28149631	0	0.857583775	0.185185185	0.377358491	0	0.161290323	2.45327701	0	0	0	0	0	0.161290323	0.161290323	0	0	0.864197531	0	0	0	0.00676891800000007	0	0	0	0	0	0	0.185185185	0.185185185	0	0	0	0	0	0.185185185	2.065999898	0	0.654936461	0	0	0.185185185	0	0	0	0	0.280583613	0	0	0.185185185	0	0	0
